id;source;created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
81000;twitter;1/8/18 18:23;TRUE;;RT @MJHolthaus: Amazing. Inspiring. Truth. #Oprah #WhyWeWearBlack #TIMESUP #MeToo #;en;Oprah, WhyWeWearBlack, TIMESUP, MeToo;;Oregon, USA;;;;3/10/15 2:19;JulieYoungbloo2;Julie Youngblood;;201;False;85;521;1;0;https://t.co/5NaT71OFEs;2;True;False;True;english;rt @mjholthaus: amazing. inspiring. truth. #oprah #whywewearblack #timesup #metoo #;  amazing. inspiring. truth.     #;amazing . inspiring . truth . # ;[('amazing', 'VBG'), ('.', '.'), ('inspiring', 'VBG'), ('.', '.'), ('truth', 'NN'), ('.', '.'), ('#', '#')];amaz . inspir . truth . #;amaze . inspire . truth . #
81001;twitter;1/8/18 18:23;FALSE;"Oprah delivers powerful speech praising #MeToo at Golden Globes https:[ It's all lies; Oprah, unless you talk about the MUTHA/fucker} BILL COSBY??????";;en;MeToo;;Colorado;;;;12/2/09 10:50;lovmenot;Drakulo;"Air Assault
101st Airborne Air-Assault School
Fort Campbell KY [1987]";4730;False;8;33;0;0;;3;False;True;False;english;"oprah delivers powerful speech praising #metoo at golden globes https:[ it is all lies; oprah, unless you talk about the mutha/fucker} bill cosby??????";"oprah delivers powerful speech praising  at golden globes  it is all lies; oprah, unless you talk about the mutha/fucker} bill cosby??????";"oprah delivers powerful speech praising golden globes lies ; oprah , unless talk mutha/fucker } bill cosby ? ? ? ? ? ? ";"[('oprah', 'JJ'), ('delivers', 'NNS'), ('powerful', 'JJ'), ('speech', 'JJ'), ('praising', 'VBG'), ('golden', 'JJ'), ('globes', 'NNS'), ('lies', 'VBZ'), (';', ':'), ('oprah', 'NN'), (',', ','), ('unless', 'IN'), ('talk', 'NN'), ('mutha/fucker', 'NN'), ('}', ')'), ('bill', 'NN'), ('cosby', 'VB'), ('?', '.'), ('?', '.'), ('?', '.'), ('?', '.'), ('?', '.'), ('?', '.')]";"oprah deliv power speech prais golden globe lie ; oprah , unless talk mutha/fuck } bill cosbi ? ? ? ? ? ?";"oprah delivers powerful speech praise golden globe lie ; oprah , unless talk mutha/fucker } bill cosby ? ? ? ? ? ?"
81002;twitter;1/8/18 18:23;FALSE;Well, this was going to happen. It always does. Here's the moment when the #metoo movement becomes exhausted. https://t.co/3Z9rnYeSLT;;en;metoo;;;;;;2/6/15 1:32;hkfleis;Kass Fleisher;;604;False;39;106;0;1;;0;True;False;False;english;well, this was going to happen. it always does. here's the moment when the #metoo movement becomes exhausted. https://t.co/3z9rnyeslt;well, this was going to happen. it always does. here's the moment when the  movement becomes exhausted. ;well , going happen . always . 's moment movement becomes exhausted . ;"[('well', 'RB'), (',', ','), ('going', 'VBG'), ('happen', 'NN'), ('.', '.'), ('always', 'RB'), ('.', '.'), (""'s"", 'POS'), ('moment', 'NN'), ('movement', 'NN'), ('becomes', 'RB'), ('exhausted', 'VBD'), ('.', '.')]";well , go happen . alway . 's moment movement becom exhaust .;well , go happen . always . 's moment movement becomes exhaust .
81003;twitter;1/8/18 18:23;TRUE;;"RT @Matteoc14: Hollywood standing up for #MeToo is like MS13 taking a stand on bullying?

What a joke ..

#MAGA #qanon";en;MeToo, MAGA, qanon;;Georgia, USA;;;;12/24/14 5:03;RCoonhound;яє∂вσиє¢σσинσυи∂🇺🇸;Wife~Mom~Dog lover~🐾 ~AMERICA LOVER!!! 🇺🇸 NO LISTS ~ I Love Jesus! #QAnon #MAGA #Trump #WWG1WGA @FreedomOpossum is my homeboy!;31108;False;4691;5044;12;0;;10;True;False;False;english;"rt @matteoc14: hollywood standing up for #metoo is like ms13 taking a stand on bullying?

what a joke ..

#maga #qanon";"  hollywood standing up for  is like ms13 taking a stand on bullying?

what a joke ..

 ";hollywood standing like ms13 taking stand bullying ? joke .. ;[('hollywood', 'NN'), ('standing', 'VBG'), ('like', 'IN'), ('ms13', 'NN'), ('taking', 'VBG'), ('stand', 'NN'), ('bullying', 'VBG'), ('?', '.'), ('joke', 'NN'), ('..', 'NN')];hollywood stand like ms13 take stand bulli ? joke ..;hollywood stand like ms13 take stand bully ? joke ..
81004;twitter;1/8/18 18:23;TRUE;;RT @funder: .@SpeakerRyan-Everyone who retweets this wants you to open up an investigation into the 20 sexual assault claims against Donald…;en;;SpeakerRyan;;;;;3/27/14 20:28;catchme_flower;Florisel;Open your eyes to the world & the world will open its self up to you. #LoveIsStrongerThanFear #TeamDemi #WhereIsMyCoffee;7572;False;494;528;37680;0;;8;True;False;True;english;rt @funder: .@speakerryan-everyone who retweets this wants you to open up an investigation into the 20 sexual assault claims against donald…;  . who retweets this wants you to open up an investigation into the 20 sexual assault claims against donald…;. retweets wants open investigation 20 sexual assault claims donald… ;[('.', '.'), ('retweets', 'NNS'), ('wants', 'VBZ'), ('open', 'JJ'), ('investigation', 'NN'), ('20', 'CD'), ('sexual', 'JJ'), ('assault', 'NN'), ('claims', 'NNS'), ('donald…', 'VBP')];. retweet want open investig 20 sexual assault claim donald…;. retweets want open investigation 20 sexual assault claim donald…
81005;twitter;1/8/18 18:23;FALSE;@TheRickWilson Washington immediately tweets #metoo;;en;metoo;TheRickWilson;;;;;4/26/12 20:44;JohnHeinz33;John;...a guy whose thoughts are often just six fireflies beeping randomly in a jar.;4861;False;2;11;0;1;;0;True;False;False;english;@therickwilson washington immediately tweets #metoo; washington immediately tweets ;washington immediately tweets ;[('washington', 'NN'), ('immediately', 'RB'), ('tweets', 'NNS')];washington immedi tweet;washington immediately tweet
81006;twitter;1/8/18 18:23;TRUE;;RT @goldengateblond: Here’s @Oprah’s entire speech. Watch it. If you’ve already seen it, watch it again. #MeToo #TimesUp https://t.co/cAcVJ…;en;MeToo, TimesUp;Oprah;;;;;4/25/09 16:05;amandaKayyy;Amanda Kay;My dating stories are the reason people in relationships say “I’m so glad I don’t have to date anymore”. 4w5. INFP. Attempted Vegetarian, but tacos.;10205;False;305;416;13900;0;;5;False;False;True;english;rt @goldengateblond: here’s @oprah’s entire speech. watch it. if you’ve already seen it, watch it again. #metoo #timesup https://t.co/cacvj…;  here’s  entire speech. watch it. if you’ve already seen it, watch it again.   ;’ entire speech . watch . ’ already seen , watch . ;[('’', 'NN'), ('entire', 'JJ'), ('speech', 'NN'), ('.', '.'), ('watch', 'NN'), ('.', '.'), ('’', 'VB'), ('already', 'RB'), ('seen', 'VBN'), (',', ','), ('watch', 'NN'), ('.', '.')];’ entir speech . watch . ’ alreadi seen , watch .;’ entire speech . watch . ’ already see , watch .
81007;twitter;1/8/18 18:23;TRUE;;RT @Melusine_2: Pointer du doigt les femmes qui ont (eu) des relations pro ou perso avec des agresseurs, c’est sans doute la démarche la mo…;fr;;;Ma chambre;;;;7/21/14 23:06;SJAcrobat;viDeON;HUMAN JUMPCUT. Fanboy de tout, bifurieux, communiste. Fouillez pas mes likes, y a du porn dedans. pp et bannière par @juanmao1997 (il-he);23021;False;83;217;85;0;;8;False;False;True;french;rt @melusine_2: pointer du doigt les femmes qui ont (eu) des relations pro ou perso avec des agresseurs, c’est sans doute la démarche la mo…;  pointer du doigt les femmes qui ont (eu) des relations pro ou perso avec des agresseurs, c’est sans doute la démarche la mo…;pointer doigt les femmes ( ) relations pro perso agresseurs , ’ sans doute démarche mo… ;[('pointer', 'NN'), ('doigt', 'NN'), ('les', 'VBZ'), ('femmes', 'NNS'), ('(', '('), (')', ')'), ('relations', 'NNS'), ('pro', 'VBP'), ('perso', 'NN'), ('agresseurs', 'NN'), (',', ','), ('’', 'JJ'), ('sans', 'NNS'), ('doute', 'VBP'), ('démarche', 'NN'), ('mo…', 'NN')];pointer doigt le femm ( ) relat pro perso agresseur , ’ san dout démarch mo…;pointer doigt les femmes ( ) relation pro perso agresseurs , ’ sans doute démarche mo…
81008;twitter;1/8/18 18:23;TRUE;;RT @CEOAndyWilliams: This industry is young. It’s time to develop a workplace culture with equal opportunities and support for all employee…;en;;;San Francisco, CA;;;;2/19/17 19:04;360ThreeNews;360ThreeNews;A place to track news relevant to 360Three's Cannabis program.;636;False;89;110;2;0;;3;False;False;False;english;rt @ceoandywilliams: this industry is young. it’s time to develop a workplace culture with equal opportunities and support for all employee…;  this industry is young. it’s time to develop a workplace culture with equal oppounities and suppo for all employee…;industry young . ’ time develop workplace culture equal oppounities suppo employee… ;[('industry', 'NN'), ('young', 'JJ'), ('.', '.'), ('’', 'JJ'), ('time', 'NN'), ('develop', 'VB'), ('workplace', 'JJ'), ('culture', 'NN'), ('equal', 'JJ'), ('oppounities', 'NNS'), ('suppo', 'VBP'), ('employee…', 'NN')];industri young . ’ time develop workplac cultur equal oppoun suppo employee…;industry young . ’ time develop workplace culture equal oppounities suppo employee…
81009;twitter;1/8/18 18:23;TRUE;;RT @voguemagazine: Instead of attending for the show of solidarity with the Time’s Up movement against sexual harassment, @JLo was 3,000 mi…;en;;JLo;;;;;10/19/14 3:50;Crowds_Wild;Emily 🐍💯🔥;Taylor Swift OBSESSED! My dreams came true in Indianapolis on September 15th when Taylor stood on that stage!❤️❤️;11524;False;208;340;109;0;;1;True;False;False;english;rt @voguemagazine: instead of attending for the show of solidarity with the time’s up movement against sexual harassment, @jlo was 3,000 mi…;  instead of attending for the show of solidarity with the time’s up movement against sexual harassment,  was 3,000 mi…;instead attending show solidarity time ’ movement sexual harassment , 3,000 mi… ;[('instead', 'RB'), ('attending', 'VBG'), ('show', 'NN'), ('solidarity', 'NN'), ('time', 'NN'), ('’', 'JJ'), ('movement', 'NN'), ('sexual', 'JJ'), ('harassment', 'NN'), (',', ','), ('3,000', 'CD'), ('mi…', 'NN')];instead attend show solidar time ’ movement sexual harass , 3,000 mi…;instead attend show solidarity time ’ movement sexual harassment , 3,000 mi…
