id;source;created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
335000;instagram;2018-09-29 00:04:49;FALSE;#metoo #itstime #timehascome #iamthestorm #timetostandup #timeforchange #timetovote #charlotteballengerphotography #ibelieveher #webelieveyou #empowerwomen;;en;#metoo, #itstime, #timehascome, #iamthestorm, #timetostandup, #timeforchange, #timetovote, #charlotteballengerphotography, #ibelieveher, #webelieveyou, #empowerwomen;;;;;0;;charlotteballenger;Charlotte Ballenger;;0;False;2;0;0;37;https://instagram.fyvr3-1.fna.fbcdn.net/vp/f855e06e38aa57903e0e5f32a0837560/5D2321D7/t51.2885-15/e35/42178841_326276647950263_3400203553109826762_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#metoo #itstime #timehascome #iamthestorm #timetostandup #timeforchange #timetovote #charlotteballengerphotography #ibelieveher #webelieveyou #empowerwomen;          ;;[];;
335001;instagram;2018-09-29 00:04:52;FALSE;i’m not a joke #stoplaughing #unitednations #supremecourt #choasandconfusion #kavanaugh #washingtondc #democrats #republicanparty #divide#fbi #news#canada🇨🇦 #turkey🇹🇷 #china #sydney #france🇫🇷 #ireland #dubai #london #barcelona #germany🇩🇪 #europe #trump#metoo #foxnews #iran#southkorea#japan#mexico#cuba#;;en;#stoplaughing, #unitednations, #supremecourt, #choasandconfusion, #kavanaugh, #washingtondc, #democrats, #republicanparty, #divide#fbi, #news#canada🇨🇦, #turkey🇹🇷, #china, #sydney, #france🇫🇷, #ireland, #dubai, #london, #barcelona, #germany🇩🇪, #europe, #trump#metoo, #foxnews, #Iran#southkorea#japan#mexico#cuba#;;;;;0;;pegboi;John Hussein;;0;False;1;0;0;23;https://instagram.fyvr3-1.fna.fbcdn.net/vp/a32e7e84c03136a78b59b1b96b5d7de4/5D28C6BC/t51.2885-15/e35/42003783_1765544290237655_5896378540002356803_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;i’m not a joke #stoplaughing #unitednations #supremecourt #choasandconfusion #kavanaugh #washingtondc #democrats #republicanparty #divide#fbi #news#canada🇨🇦 #turkey🇹🇷 #china #sydney #france🇫🇷 #ireland #dubai #london #barcelona #germany🇩🇪 #europe #trump#metoo #foxnews #iran#southkorea#japan#mexico#cuba#;i’m not a joke                       ;’ joke ;[('’', 'NNS'), ('joke', 'VBD')];’ joke;’ joke
335002;instagram;2018-09-29 00:05:09;FALSE;fall is a time for transformations 💕 may our collective work for love be greater than the fear and misunderstanding of those  stuck in outdated patterns #transform #evolve #metoo #believesurvivors;;en;#transform, #evolve, #metoo, #believesurvivors;;;;;0;;gfpiontek;Shasta Grace;;0;False;1;0;0;29;https://instagram.fyvr3-1.fna.fbcdn.net/vp/b00952feb2e6a9cf1ccac5fe333f0a8b/5D0D9163/t51.2885-15/e35/41529847_1401868686619069_2171958043416637459_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;fall is a time for transformations 💕 may our collective work for love be greater than the fear and misunderstanding of those  stuck in outdated patterns #transform #evolve #metoo #believesurvivors;fall is a time for transformations 💕 may our collective work for love be greater than the fear and misunderstanding of those  stuck in outdated patterns    ;fall time transformations 💕 may collective work love greater fear misunderstanding stuck outdated patterns ;[('fall', 'NN'), ('time', 'NN'), ('transformations', 'NNS'), ('💕', 'VBP'), ('may', 'MD'), ('collective', 'VB'), ('work', 'NN'), ('love', 'RB'), ('greater', 'JJR'), ('fear', 'NN'), ('misunderstanding', 'VBG'), ('stuck', 'VBN'), ('outdated', 'VBN'), ('patterns', 'NNS')];fall time transform 💕 may collect work love greater fear misunderstand stuck outdat pattern;fall time transformation 💕 may collective work love great fear misunderstand stick outdated pattern
335003;instagram;2018-09-29 00:05:21;FALSE;#metoo #civilrights #equality #scotus;;en;#metoo, #civilrights, #equality, #scotus;;;;;0;;claudeswain;Claude Swain;;0;False;1;0;0;22;https://instagram.fyvr3-1.fna.fbcdn.net/vp/a3743e763355bb709edf64c43141c342/5D27F37A/t51.2885-15/e35/43533110_173560996881585_2481898176852787200_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#metoo #civilrights #equality #scotus;   ;;[];;
335004;instagram;2018-09-29 00:05:15;FALSE;#metoo #timesup #speakup #imwithher #respectwomen #believewomen #believevictims #believesurvivors #believeme #ibelievechristineblaseyford #istandwithdrford #kavanaughhearings #ithappenedtome #itdoesnotdefineme;;en;#MeToo, #TimesUp, #SpeakUp, #ImWithHer, #RespectWomen, #BelieveWomen, #BelieveVictims, #BelieveSurvivors, #BelieveMe, #IBelieveChristineBlaseyFord, #IStandWithDrFord, #KavanaughHearings, #ItHappenedToMe, #ItDoesNotDefineMe;;;;;0;;gabysuckling;Gabriella Suckling;;0;False;7;0;0;39;https://instagram.fyvr3-1.fna.fbcdn.net/vp/26fc046998a30df9ad3d46c815f104e6/5D17D582/t51.2885-15/e35/41465838_1421719297972731_6408207240369761727_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#metoo #timesup #speakup #imwithher #respectwomen #believewomen #believevictims #believesurvivors #believeme #ibelievechristineblaseyford #istandwithdrford #kavanaughhearings #ithappenedtome #itdoesnotdefineme;             ;;[];;
335005;instagram;2018-09-29 00:05:36;FALSE;the power of women #fbf #believewomen #believesurvivors #timesup #metoo;;en;#fbf, #believewomen, #believesurvivors, #timesup, #metoo;;;;;0;;safifi;Safia;;0;False;0;0;0;37;https://instagram.fyvr3-1.fna.fbcdn.net/vp/ba8de50858c20ec6aac8c109d811afd1/5D1871AE/t51.2885-15/e35/41328951_2096714690580658_8811126139851536166_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;the power of women #fbf #believewomen #believesurvivors #timesup #metoo;the power of women     ;power women ;[('power', 'NN'), ('women', 'NNS')];power women;power woman
335006;instagram;2018-09-29 00:05:44;FALSE;"last night i received a message that made me sick to my stomach — i was sent this on facebook messenger by someone who sexually assaulted me when i was 19—
.
.
someone i knew. someone i was dating. someone who pretended to think it was a big deal and apologize just to appease me at the time. . .and here is proof that this person is still a predator. proof that they feel smug that they ‘got away with it’ . . proof as a man, they feel safe and secure knowing how hard it is to prove he said she said scenarios. . proof that we can’t stay silent. . . not anymore
.
.
if only his girlfriend and two daughters knew the truth
.
.
💔💔💔
.
.
i will no longer be silent. not for your comfort. this is real. this is my life. this is my story
.
.
#metoo #sexualassaultawareness #heremeroar #tryingtonotgetpolitical #hesaidshesaid #mystory #survivor #survivorprivilege #whyistayed #mystory #domesticviolence #whywomendontreport #ibelieveyou #believesurvivors #sexualassault #kavanaugh #diabadass #hashimotoswarrior #stopkavanaugh #assault #abuse #predator #broken #sexualpredator #mylife #mystory #healing #letmeheal";;en;#metoo, #sexualassaultawareness, #heremeroar, #tryingtonotgetpolitical, #hesaidshesaid, #mystory, #survivor, #survivorprivilege, #whyistayed, #mystory, #domesticviolence, #whywomendontreport, #ibelieveyou, #believesurvivors, #sexualassault, #kavanaugh, #diabadass, #hashimotoswarrior, #stopkavanaugh, #assault, #abuse, #predator, #broken, #sexualpredator, #mylife, #mystory, #healing, #letmeheal;;;;;0;;jennpizzle;jenn;;0;False;25;0;0;50;https://instagram.fyvr3-1.fna.fbcdn.net/vp/64a9ddb6ef393d17a97113e664da7787/5C807BEB/t51.2885-15/e15/41935273_251891652181866_2834445513573097676_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"last night i received a message that made me sick to my stomach — i was sent this on facebook messenger by someone who sexually assaulted me when i was 19—
.
.
someone i knew. someone i was dating. someone who pretended to think it was a big deal and apologize just to appease me at the time. . .and here is proof that this person is still a predator. proof that they feel smug that they ‘got away with it’ . . proof as a man, they feel safe and secure knowing how hard it is to prove he said she said scenarios. . proof that we can’t stay silent. . . not anymore
.
.
if only his girlfriend and two daughters knew the truth
.
.
💔💔💔
.
.
i will no longer be silent. not for your comfort. this is real. this is my life. this is my story
.
.
#metoo #sexualassaultawareness #heremeroar #tryingtonotgetpolitical #hesaidshesaid #mystory #survivor #survivorprivilege #whyistayed #mystory #domesticviolence #whywomendo notreport #ibelieveyou #believesurvivors #sexualassault #kavanaugh #diabadass #hashimotoswarrior #stopkavanaugh #assault #abuse #predator #broken #sexualpredator #mylife #mystory #healing #letmeheal";"last night i received a message that made me sick to my stomach — i was sent this on facebook messenger by someone who sexually assaulted me when i was 19—
.
.
someone i knew. someone i was dating. someone who pretended to think it was a big deal and apologize just to appease me at the time. . .and here is proof that this person is still a predator. proof that they feel smug that they ‘got away with it’ . . proof as a man, they feel safe and secure knowing how hard it is to prove he said she said scenarios. . proof that we can’t stay silent. . . not anymore
.
.
if only his girlfriend and two daughters knew the truth
.
.
💔💔💔
.
.
i will no longer be silent. not for your comfo. this is real. this is my life. this is my story
.
.
            notrepo                ";last night received message made sick stomach — sent facebook messenger someone sexually assaulted 19— . . someone knew . someone dating . someone pretended think big deal apologize appease time . . .and proof person still predator . proof feel smug ‘ got away ’ . . proof man , feel safe secure knowing hard prove said said scenarios . . proof ’ stay silent . . . anymore . . girlfriend two daughters knew truth . . 💔💔💔 . . longer silent . comfo . real . life . story . . notrepo ;[('last', 'JJ'), ('night', 'NN'), ('received', 'VBD'), ('message', 'NN'), ('made', 'VBN'), ('sick', 'JJ'), ('stomach', 'NN'), ('—', 'NN'), ('sent', 'VBD'), ('facebook', 'NN'), ('messenger', 'NN'), ('someone', 'NN'), ('sexually', 'RB'), ('assaulted', 'VBD'), ('19—', 'CD'), ('.', '.'), ('.', '.'), ('someone', 'NN'), ('knew', 'VBD'), ('.', '.'), ('someone', 'NN'), ('dating', 'VBG'), ('.', '.'), ('someone', 'NN'), ('pretended', 'VBD'), ('think', 'VBP'), ('big', 'JJ'), ('deal', 'NN'), ('apologize', 'VB'), ('appease', 'NN'), ('time', 'NN'), ('.', '.'), ('.', '.'), ('.and', 'VB'), ('proof', 'NN'), ('person', 'NN'), ('still', 'RB'), ('predator', 'NN'), ('.', '.'), ('proof', 'NN'), ('feel', 'NN'), ('smug', 'JJ'), ('‘', 'NNP'), ('got', 'VBD'), ('away', 'RB'), ('’', 'JJ'), ('.', '.'), ('.', '.'), ('proof', 'NN'), ('man', 'NN'), (',', ','), ('feel', 'VB'), ('safe', 'JJ'), ('secure', 'NN'), ('knowing', 'VBG'), ('hard', 'JJ'), ('prove', 'NN'), ('said', 'VBD'), ('said', 'VBD'), ('scenarios', 'NNS'), ('.', '.'), ('.', '.'), ('proof', 'NN'), ('’', 'JJ'), ('stay', 'NN'), ('silent', 'NN'), ('.', '.'), ('.', '.'), ('.', '.'), ('anymore', 'RB'), ('.', '.'), ('.', '.'), ('girlfriend', 'VB'), ('two', 'CD'), ('daughters', 'NNS'), ('knew', 'VBD'), ('truth', 'NN'), ('.', '.'), ('.', '.'), ('💔💔💔', 'NN'), ('.', '.'), ('.', '.'), ('longer', 'RBR'), ('silent', 'JJ'), ('.', '.'), ('comfo', 'NN'), ('.', '.'), ('real', 'JJ'), ('.', '.'), ('life', 'NN'), ('.', '.'), ('story', 'NN'), ('.', '.'), ('.', '.'), ('notrepo', 'NN')];last night receiv messag made sick stomach — sent facebook messeng someon sexual assault 19— . . someon knew . someon date . someon pretend think big deal apolog appeas time . . .and proof person still predat . proof feel smug ‘ got away ’ . . proof man , feel safe secur know hard prove said said scenario . . proof ’ stay silent . . . anymor . . girlfriend two daughter knew truth . . 💔💔💔 . . longer silent . comfo . real . life . stori . . notrepo;last night receive message make sick stomach — send facebook messenger someone sexually assault 19— . . someone know . someone date . someone pretend think big deal apologize appease time . . .and proof person still predator . proof feel smug ‘ get away ’ . . proof man , feel safe secure know hard prove say say scenario . . proof ’ stay silent . . . anymore . . girlfriend two daughter know truth . . 💔💔💔 . . longer silent . comfo . real . life . story . . notrepo
335007;instagram;2018-09-29 00:05:47;FALSE;"the fiery #sunset sky is filling my heart tonight!

thank you to all the womyn who are speaking up to create a change in our culture and to all those in the past who spoke up!! my spirit bows to your spirit.

#werisetogether
#metoo 
#webelievedrford
#webelievesurvivors";;en;#sunset, #WeRiseTogether, #MeToo, #WeBelieveDrFord, #WeBelieveSurvivors;;;;;0;;tallyhaydencoaching;Tally Hayden;;0;False;0;0;0;23;https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff4cd4e3fced3196cae1cc7f2960a3fa/5D1A1551/t51.2885-15/e35/42002585_694235630946760_7078535877618860069_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"the fiery #sunset sky is filling my heart tonight!

thank you to all the womyn who are speaking up to create a change in our culture and to all those in the past who spoke up!! my spirit bows to your spirit.

#werisetogether
#metoo 
#webelievedrford
#webelievesurvivors";"the fiery  sky is filling my hea tonight!

thank you to all the womyn who are speaking up to create a change in our culture and to all those in the past who spoke up!! my spirit bows to your spirit.

erisetogether
 
ebelievedrford
";fiery sky filling hea tonight ! thank womyn speaking create change culture past spoke ! ! spirit bows spirit . erisetogether ebelievedrford ;[('fiery', 'NN'), ('sky', 'NN'), ('filling', 'VBG'), ('hea', 'NN'), ('tonight', 'NN'), ('!', '.'), ('thank', 'NN'), ('womyn', 'IN'), ('speaking', 'VBG'), ('create', 'NN'), ('change', 'NN'), ('culture', 'NN'), ('past', 'IN'), ('spoke', 'NN'), ('!', '.'), ('!', '.'), ('spirit', 'NN'), ('bows', 'VBZ'), ('spirit', 'NN'), ('.', '.'), ('erisetogether', 'CC'), ('ebelievedrford', 'NN')];fieri sky fill hea tonight ! thank womyn speak creat chang cultur past spoke ! ! spirit bow spirit . erisetogeth ebelievedrford;fiery sky fill hea tonight ! thank womyn speak create change culture past spoke ! ! spirit bow spirit . erisetogether ebelievedrford
335008;instagram;2018-09-29 00:05:49;TRUE;;"#repost @_needly_ with @get_repost
・・・
sorry it’s a bit of a downer for today... this week’s kavanaugh saga has been very triggering for me personally as someone who had similar experiences when i was younger and still routinely faces misogyny of various sorts and degrees in a 99% male workplace... when is this going to change beyond hashtags and angry fb posts? if people (men) in power wouldn’t listen to women coming forward with sworn statements and real consequences to their lives even in this #metoo era, is it naive to think that the world has indeed changed or we are simply being served more of the same? 😞 i want to hope but i’m also afraid to. credit: @badasscrossstitch";en;#Repost, #metoo;@_needly_, @get_repost, @badasscrossstitch;;;;0;;carrielederer;Carrie Lederer;;0;False;6;0;0;156;https://instagram.fyvr3-1.fna.fbcdn.net/vp/863f62534bb63707b0fff6a093e9b788/5D04653E/t51.2885-15/e35/41603447_319652532177419_3794544369579129744_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"#repost @_needly_ with @get_repost
・・・
sorry it’s a bit of a downer for today... this week’s kavanaugh saga has been very triggering for me personally as someone who had similar experiences when i was younger and still routinely faces misogyny of various sorts and degrees in a 99% male workplace... when is this going to change beyond hashtags and angry fb posts? if people (men) in power wouldn’t listen to women coming forward with sworn statements and real consequences to their lives even in this #metoo era, is it naive to think that the world has indeed changed or we are simply being served more of the same? 😞 i want to hope but i’m also afraid to. credit: @badasscrossstitch";"  with et_repost
・・・
sorry it’s a bit of a downer for today... this week’s kavanaugh saga has been very triggering for me personally as someone who had similar experiences when i was younger and still routinely faces misogyny of various sos and degrees in a 99% male workplace... when is this going to change beyond hashtags and angry fb posts? if people (men) in power wouldn’t listen to women coming forward with sworn statements and real consequences to their lives even in this  era, is it naive to think that the world has indeed changed or we are simply being served more of the same? 😞 i want to hope but i’m also afraid to. credit: ";et_repost ・・・ sorry ’ bit downer today ... week ’ kavanaugh saga triggering personally someone similar experiences younger still routinely faces misogyny various sos degrees 99 % male workplace ... going change beyond hashtags angry fb posts ? people ( men ) power ’ listen women coming forward sworn statements real consequences lives even era , naive think world indeed changed simply served ? 😞 want hope ’ also afraid . credit : ;[('et_repost', 'NN'), ('・・・', 'NN'), ('sorry', 'NN'), ('’', 'NNP'), ('bit', 'NN'), ('downer', 'NN'), ('today', 'NN'), ('...', ':'), ('week', 'NN'), ('’', 'VBP'), ('kavanaugh', 'IN'), ('saga', 'NN'), ('triggering', 'VBG'), ('personally', 'RB'), ('someone', 'NN'), ('similar', 'JJ'), ('experiences', 'NNS'), ('younger', 'JJR'), ('still', 'RB'), ('routinely', 'RB'), ('faces', 'VBZ'), ('misogyny', 'NN'), ('various', 'JJ'), ('sos', 'NN'), ('degrees', 'NNS'), ('99', 'CD'), ('%', 'NN'), ('male', 'JJ'), ('workplace', 'NN'), ('...', ':'), ('going', 'VBG'), ('change', 'NN'), ('beyond', 'IN'), ('hashtags', 'NNS'), ('angry', 'JJ'), ('fb', 'JJ'), ('posts', 'NNS'), ('?', '.'), ('people', 'NNS'), ('(', '('), ('men', 'NNS'), (')', ')'), ('power', 'NN'), ('’', 'NNP'), ('listen', 'VBZ'), ('women', 'NNS'), ('coming', 'VBG'), ('forward', 'RB'), ('sworn', 'VBN'), ('statements', 'NNS'), ('real', 'JJ'), ('consequences', 'NNS'), ('lives', 'VBZ'), ('even', 'RB'), ('era', 'NN'), (',', ','), ('naive', 'JJ'), ('think', 'VBP'), ('world', 'NN'), ('indeed', 'RB'), ('changed', 'VBN'), ('simply', 'RB'), ('served', 'VBN'), ('?', '.'), ('😞', 'JJ'), ('want', 'VBP'), ('hope', 'NN'), ('’', 'NNP'), ('also', 'RB'), ('afraid', 'VBD'), ('.', '.'), ('credit', 'NN'), (':', ':')];et_repost ・・・ sorri ’ bit downer today ... week ’ kavanaugh saga trigger person someon similar experi younger still routin face misogyni variou so degre 99 % male workplac ... go chang beyond hashtag angri fb post ? peopl ( men ) power ’ listen women come forward sworn statement real consequ live even era , naiv think world inde chang simpli serv ? 😞 want hope ’ also afraid . credit :;et_repost ・・・ sorry ’ bit downer today ... week ’ kavanaugh saga trigger personally someone similar experience young still routinely face misogyny various so degree 99 % male workplace ... go change beyond hashtags angry fb post ? people ( men ) power ’ listen woman come forward swear statement real consequence live even era , naive think world indeed change simply serve ? 😞 want hope ’ also afraid . credit :
335009;instagram;2018-09-29 00:05:58;FALSE;#ibelievesurvivors #metoo #selfportrait #duotone #survivor #justice;;en;#ibelievesurvivors, #metoo, #selfportrait, #duotone, #survivor, #justice;;;;;0;;lucidrev;Ruth Anne Arnold;;0;False;0;0;0;31;https://instagram.fyvr3-1.fna.fbcdn.net/vp/a92536678dbbc8823f0d96b9d898b2ee/5D10D2A5/t51.2885-15/e35/41963156_170276107221314_6689734998633134542_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#ibelievesurvivors #metoo #selfportrait #duotone #survivor #justice;     ;;[];;
