id;source;created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
310000;instagram;2018-10-07 01:05:51;TRUE;;"#repost @feminism_in_print with @ettp.we.the.people ・・・ we have all felt this at some point in our feminist journey: the hopelessness of the fight. it's ok to dwell on it. power doesn't give up power easily. but try and look around at your fellow fighters, share their strength and tomorrow (or next week or next month) you can regroup. sending all my love and strength to my sisters and fellow fighters in the usa 💜
-
repost @agirlhasnopresident
#rapeculture #feminist #feminism #intersectionalfeminism #intersectionalfeminist  #misogyny #toxicmasculinity  #intersectionalfeminism  #genderequality  #sexism  #supportwomen #herstory  #protest  #privilege  #metoo  #listentowomen #timesup  #resist #ally  #gender #genderroles #kavanaugh  #metoo #believewomen  #christineblaseyford #timesup  #socialjustice  #trump #antifascist #whiteprivilege";en;#Repost, #rapeculture, #feminist, #feminism, #intersectionalfeminism, #intersectionalfeminist, #misogyny, #toxicmasculinity, #intersectionalfeminism, #genderequality, #sexism, #supportwomen, #herstory, #protest, #privilege, #metoo, #listentowomen, #timesup, #resist, #ally, #gender, #genderroles, #kavanaugh, #metoo, #believewomen, #christineblaseyford, #timesup, #socialjustice, #trump, #antifascist, #whiteprivilege;@feminism_in_print, @ettp.we.the.people, @agirlhasnopresident;;;;0;;ettp.we.the.people;ETTP.We.The.People;;0;False;2;0;0;22;https://instagram.fyvr3-1.fna.fbcdn.net/vp/1a281c3b1bc2638728ef828814b72782/5D1B4FDD/t51.2885-15/e35/41799047_993758260811530_7986792714982317317_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"#repost @feminism_in_print with @ettp.we.the.people ・・・ we have all felt this at some point in our feminist journey: the hopelessness of the fight. it is ok to dwell on it. power does not give up power easily. but try and look around at your fellow fighters, share their strength and tomorrow (or next week or next month) you can regroup. sending all my love and strength to my sisters and fellow fighters in the usa 💜
-
repost @agirlhasnopresident
#rapeculture #feminist #feminism #intersectionalfeminism #intersectionalfeminist  #misogyny #toxicmasculinity  #intersectionalfeminism  #genderequality  #sexism  #supportwomen #herstory  #protest  #privilege  #metoo  #listentowomen #timesup  #resist #ally  #gender #genderroles #kavanaugh  #metoo #believewomen  #christineblaseyford #timesup  #socialjustice  #trump #antifascist #whiteprivilege";"  with  ・・・ we have all felt this at some point in our feminist journey: the hopelessness of the fight. it is ok to dwell on it. power does not give up power easily. but try and look around at your fellow fighters, share their strength and tomorrow (or next week or next month) you can regroup. sending all my love and strength to my sisters and fellow fighters in the usa 💜
-
repost girlhasnopresident
                                            ";・・・ felt point feminist journey : hopelessness fight . ok dwell . power give power easily . try look around fellow fighters , share strength tomorrow ( next week next month ) regroup . sending love strength sisters fellow fighters usa 💜 - repost girlhasnopresident ;[('・・・', 'NN'), ('felt', 'VBD'), ('point', 'JJ'), ('feminist', 'JJ'), ('journey', 'NN'), (':', ':'), ('hopelessness', 'NN'), ('fight', 'NN'), ('.', '.'), ('ok', 'JJ'), ('dwell', 'NN'), ('.', '.'), ('power', 'NN'), ('give', 'JJ'), ('power', 'NN'), ('easily', 'RB'), ('.', '.'), ('try', 'VB'), ('look', 'NN'), ('around', 'IN'), ('fellow', 'JJ'), ('fighters', 'NNS'), (',', ','), ('share', 'NN'), ('strength', 'NN'), ('tomorrow', 'NN'), ('(', '('), ('next', 'JJ'), ('week', 'NN'), ('next', 'JJ'), ('month', 'NN'), (')', ')'), ('regroup', 'NN'), ('.', '.'), ('sending', 'VBG'), ('love', 'JJ'), ('strength', 'NN'), ('sisters', 'NNS'), ('fellow', 'VBP'), ('fighters', 'NNS'), ('usa', 'JJ'), ('💜', 'NNP'), ('-', ':'), ('repost', 'NN'), ('girlhasnopresident', 'NN')];・・・ felt point feminist journey : hopeless fight . ok dwell . power give power easili . tri look around fellow fighter , share strength tomorrow ( next week next month ) regroup . send love strength sister fellow fighter usa 💜 - repost girlhasnopresid;・・・ felt point feminist journey : hopelessness fight . ok dwell . power give power easily . try look around fellow fighter , share strength tomorrow ( next week next month ) regroup . send love strength sister fellow fighter usa 💜 - repost girlhasnopresident
310001;instagram;2018-10-07 01:06:12;FALSE;#survivor #vote #womenempowerment #womensupportwomen #mensupportingwomen #metoo #votevotevote;;en;#survivor, #vote, #womenempowerment, #womensupportwomen, #mensupportingwomen, #metoo, #votevotevote;;;;;0;;ilonasworlds;Ilona Mazgajski Ross;;0;False;1;0;0;23;https://instagram.fyvr3-1.fna.fbcdn.net/vp/563bb4f51c3aaa19e5a81118ff1d018c/5D099058/t51.2885-15/e35/42003558_718077268552419_8358984089878145524_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#survivor #vote #womenempowerment #womensupportwomen #mensupportingwomen #metoo #votevotevote;      ;;[];;
310002;instagram;2018-10-07 01:06:22;FALSE;"today, she weeps. .
.
#ladyliberty #kavanaugh #nojustice #believewomen #metoo #timesup #feminist #standwithwomen #survivor #bluewave #vote #voteblue #slaythepatriarchy #thisiswhywekneel";;en;#ladyliberty, #kavanaugh, #nojustice, #believewomen, #metoo, #timesup, #feminist, #standwithwomen, #survivor, #bluewave, #vote, #voteblue, #slaythepatriarchy, #thisiswhywekneel;;;;;0;;chronicallyraven;Raven;;0;False;0;0;0;14;https://instagram.fyvr3-1.fna.fbcdn.net/vp/99a98c1c7f58eaca32adcd4fd65d4235/5D1A1320/t51.2885-15/e35/42004241_254416018596841_6139021799574208512_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"today, she weeps. .
.
#ladyliberty #kavanaugh #nojustice #believewomen #metoo #timesup #feminist #standwithwomen #survivor #bluewave #vote #voteblue #slaythepatriarchy #thisiswhywekneel";"today, she weeps. .
.
             ";today , weeps . . . ;[('today', 'NN'), (',', ','), ('weeps', 'NNS'), ('.', '.'), ('.', '.'), ('.', '.')];today , weep . . .;today , weeps . . .
310003;instagram;2018-10-07 01:06:24;FALSE;"🤦🏻‍♀️...disappointed today. •
•
•
#feminism #illustratorsoninstagram #contemporaryart #contemporary #branding #metoo #pussygrabsback #fucktrump #stopkavanaugh #vintage #instagood #drawingoftheday #artistsoninstagram";;en;#feminism, #illustratorsoninstagram, #contemporaryart, #contemporary, #branding, #metoo, #pussygrabsback, #fucktrump, #stopkavanaugh, #vintage, #instagood, #drawingoftheday, #artistsoninstagram;;;;;0;;lovelyuglies;Jesse;;0;False;2;0;0;63;https://instagram.fyvr3-1.fna.fbcdn.net/vp/48029bae59031c5bb7a7ad8365f8a034/5D0F4C80/t51.2885-15/e35/42102347_475531606300186_6363435155434578729_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"🤦🏻‍♀️...disappointed today. •
•
•
#feminism #illustratorsoninstagram #contemporaryart #contemporary #branding #metoo #pussygrabsback #fucktrump #stopkavanaugh #vintage #instagood #drawingoftheday #artistsoninstagram";"🤦🏻‍♀️...disappointed today. •
•
•
            ";🤦🏻‍♀️ ... disappointed today . • • • ;[('🤦🏻\u200d♀️', 'NN'), ('...', ':'), ('disappointed', 'VBN'), ('today', 'NN'), ('.', '.'), ('•', 'CC'), ('•', 'JJ'), ('•', 'NN')];🤦🏻‍♀️ ... disappoint today . • • •;🤦🏻‍♀️ ... disappoint today . • • •
310004;instagram;2018-10-07 01:06:27;FALSE;#metoo#believesurvivors #govote;;en;#metoo#believesurvivors, #govote;;;;;0;;crystal_noblehouse;Crystal;;0;False;1;0;0;2;https://instagram.fyvr3-1.fna.fbcdn.net/vp/77ed04fab2828d096037bcccace8c7de/5D01FBB5/t51.2885-15/e35/42069063_555595444885573_7206615839490019938_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#metoo#believesurvivors #govote; ;;[];;
310005;instagram;2018-10-07 01:06:29;FALSE;i just posted this on someone’s facebook page, responding to a post she made. can’t people just...grow up? #politics #uspolitics #justsayin #politics #worldpolitics #canadianpolitics #delectablychiclife #meangirls #lordoftheflies #heathers #highschoolattitude #highschoolbehaviour #highschoolbehavior #metoo #pleaseshare;;en;#politics, #uspolitics, #justsayin, #politics, #worldpolitics, #canadianpolitics, #delectablychiclife, #meangirls, #lordoftheflies, #heathers, #highschoolattitude, #highschoolbehaviour, #highschoolbehavior, #metoo, #pleaseshare;;;;;0;;cynthiacmintz;Cynthia Cheng Mintz;;0;False;0;0;0;11;https://instagram.fyvr3-1.fna.fbcdn.net/vp/1ac4e3fa71b3948d73a0550d412b14b4/5D162027/t51.2885-15/e35/42003213_153629168919117_5929118604560695296_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;i just posted this on someone’s facebook page, responding to a post she made. can’t people just...grow up? #politics #uspolitics #justsayin #politics #worldpolitics #canadianpolitics #delectablychiclife #meangirls #lordoftheflies #heathers #highschoolattitude #highschoolbehaviour #highschoolbehavior #metoo #pleaseshare;i just posted this on someone’s facebook page, responding to a post she made. can’t people just...grow up?               ;posted someone ’ facebook page , responding post made . ’ people ... grow ? ;[('posted', 'VBN'), ('someone', 'NN'), ('’', 'JJ'), ('facebook', 'NN'), ('page', 'NN'), (',', ','), ('responding', 'VBG'), ('post', 'NN'), ('made', 'VBN'), ('.', '.'), ('’', 'JJ'), ('people', 'NNS'), ('...', ':'), ('grow', 'VB'), ('?', '.')];post someon ’ facebook page , respond post made . ’ peopl ... grow ?;post someone ’ facebook page , respond post make . ’ people ... grow ?
310006;instagram;2018-10-07 01:06:30;TRUE;;"i can't say i'm that surprised at the ""justice system"". since america was born, it has never seen justice. killing and taking over native people's land. enslaving and using african people to build the land. segregating those same african american people that europeans brought to america in the first place. trying to force out mexican people. trying to criminalize black youth. trying to make muslim people look like terrorists.

but who were the culprits of all these disgusting crimes? caucasians. 
the ones who make up a majority of the ""justice system"". but what do whites know about justice? 
#repost @alexandrashipppp 
#brettkavanaugh #elections #justicesystem #judicial #vote #nov6 #whitepeople #amerikkka #americanway #merica #america #justice #registertovote  #brettkavanaugh #trump #supremecourt #senate #elections #midtermelections #metoo #racist #feminism #feminist  #midterms #politics #politicalparty #localelections #voterregistration #christineblaseyford #christineford";en;#repost, #brettkavanaugh, #elections, #justicesystem, #judicial, #vote, #nov6, #whitepeople, #amerikkka, #americanway, #merica, #america, #justice, #registertovote, #brettkavanaugh, #trump, #supremecourt, #senate, #elections, #midtermelections, #metoo, #racist, #feminism, #feminist, #midterms, #politics, #politicalparty, #localelections, #voterregistration, #christineblaseyford, #christineford;@alexandrashipppp;;;;0;;shucksofficial;shucks;;0;False;0;0;0;24;https://instagram.fyvr3-1.fna.fbcdn.net/vp/6dcc7553c8364b88d674936e0b6835c6/5D173F3A/t51.2885-15/e35/42595104_243598219648680_1291845608602863804_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"i can not say i am that surprised at the ""justice system"". since america was born, it has never seen justice. killing and taking over native people's land. enslaving and using african people to build the land. segregating those same african american people that europeans brought to america in the first place. trying to force out mexican people. trying to criminalize black youth. trying to make muslim people look like terrorists.

but who were the culprits of all these disgusting crimes? caucasians. 
the ones who make up a majority of the ""justice system"". but what do whites know about justice? 
#repost @alexandrashipppp 
#brettkavanaugh #elections #justicesystem #judicial #vote #nov6 #whitepeople #amerikkka #americanway #merica #america #justice #registertovote  #brettkavanaugh #trump #supremecourt #senate #elections #midtermelections #metoo #racist #feminism #feminist  #midterms #politics #politicalparty #localelections #voterregistration #christineblaseyford #christineford";"i can not say i am that surprised at the ""justice system"". since america was born, it has never seen justice. killing and taking over native people's land. enslaving and using african people to build the land. segregating those same african american people that europeans brought to america in the first place. trying to force out mexican people. trying to criminalize black youth. trying to make muslim people look like terrorists.

but who were the culprits of all these disgusting crimes? caucasians. 
the ones who make up a majority of the ""justice system"". but what do whites know about justice? 
  
                               ";say surprised `` justice system '' . since america born , never seen justice . killing taking native people 's land . enslaving using african people build land . segregating african american people europeans brought america first place . trying force mexican people . trying criminalize black youth . trying make muslim people look like terrorists . culprits disgusting crimes ? caucasians . ones make majority `` justice system '' . whites know justice ? ;"[('say', 'VB'), ('surprised', 'JJ'), ('``', '``'), ('justice', 'NN'), ('system', 'NN'), ('``', '``'), ('.', '.'), ('since', 'IN'), ('america', 'NN'), ('born', 'VBN'), (',', ','), ('never', 'RB'), ('seen', 'VBN'), ('justice', 'NN'), ('.', '.'), ('killing', 'VBG'), ('taking', 'VBG'), ('native', 'JJ'), ('people', 'NNS'), (""'s"", 'POS'), ('land', 'NN'), ('.', '.'), ('enslaving', 'VBG'), ('using', 'VBG'), ('african', 'JJ'), ('people', 'NNS'), ('build', 'VBP'), ('land', 'NN'), ('.', '.'), ('segregating', 'VBG'), ('african', 'JJ'), ('american', 'JJ'), ('people', 'NNS'), ('europeans', 'NNS'), ('brought', 'VBD'), ('america', 'RP'), ('first', 'JJ'), ('place', 'NN'), ('.', '.'), ('trying', 'VBG'), ('force', 'JJ'), ('mexican', 'JJ'), ('people', 'NNS'), ('.', '.'), ('trying', 'VBG'), ('criminalize', 'JJ'), ('black', 'JJ'), ('youth', 'NN'), ('.', '.'), ('trying', 'VBG'), ('make', 'VB'), ('muslim', 'JJ'), ('people', 'NNS'), ('look', 'VBP'), ('like', 'IN'), ('terrorists', 'NNS'), ('.', '.'), ('culprits', 'NNS'), ('disgusting', 'VBG'), ('crimes', 'NNS'), ('?', '.'), ('caucasians', 'NNS'), ('.', '.'), ('ones', 'NNS'), ('make', 'VBP'), ('majority', 'NN'), ('``', '``'), ('justice', 'NN'), ('system', 'NN'), ('``', '``'), ('.', '.'), ('whites', 'NNS'), ('know', 'VBP'), ('justice', 'NN'), ('?', '.')]";say surpris `` justic system `` . sinc america born , never seen justic . kill take nativ peopl 's land . enslav use african peopl build land . segreg african american peopl european brought america first place . tri forc mexican peopl . tri crimin black youth . tri make muslim peopl look like terrorist . culprit disgust crime ? caucasian . one make major `` justic system `` . white know justic ?;say surprised  justice system  . since america bear , never see justice . kill take native people 's land . enslave use african people build land . segregate african american people european bring america first place . try force mexican people . try criminalize black youth . try make muslim people look like terrorist . culprit disgust crime ? caucasian . one make majority  justice system  . white know justice ?
310007;instagram;2018-05-29 20:58:51;FALSE;"""trying to colour the world back to beautiful again"" ... my inspiration for drawing this was the children who have been torn from their parents at the us/mexican border.  i had to live through some dark experiences during my childhood and one of the ways that i would comfort myself was to draw the most beautiful little house i could imagine, with flowers in the garden and curtains in the windows and trees and butterflies and a huge sun .. always a huge sun shining down on that pretty little house.  keeping it warm and safe and happy 🌸. so i thought i would draw my safe little house full of love and comfort and beauty and send the healing energy to those children and their families to keep their hearts cozy and full of hope, while everyone is working to reunite them very quickly. 🌸💚💐🐞💙. @together.rising #love #keepfamiliestogether #artistforchange #resist #metoo #believesurvivors";;en;#love, #keepfamiliestogether, #artistforchange, #resist, #metoo, #believesurvivors;@together.rising;;;;0;;jennlp8675309;Jennifer L. Page;;0;False;2;0;0;21;https://instagram.fyvr3-1.fna.fbcdn.net/vp/d2649703fd9e00bb4dce734287b125bb/5D16E089/t51.2885-15/e35/32841308_204549340194786_3269829697038450688_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"""trying to colour the world back to beautiful again"" ... my inspiration for drawing this was the children who have been torn from their parents at the us/mexican border.  i had to live through some dark experiences during my childhood and one of the ways that i would comfort myself was to draw the most beautiful little house i could imagine, with flowers in the garden and curtains in the windows and trees and butterflies and a huge sun .. always a huge sun shining down on that pretty little house.  keeping it warm and safe and happy 🌸. so i thought i would draw my safe little house full of love and comfort and beauty and send the healing energy to those children and their families to keep their hearts cozy and full of hope, while everyone is working to reunite them very quickly. 🌸💚💐🐞💙. @together.rising #love #keepfamiliestogether #artistforchange #resist #metoo #believesurvivors";"""trying to colour the world back to beautiful again"" ... my inspiration for drawing this was the children who have been torn from their parents at the us/mexican border.  i had to live through some dark experiences during my childhood and one of the ways that i would comfo myself was to draw the most beautiful little house i could imagine, with flowers in the garden and cuains in the windows and trees and butterflies and a huge sun .. always a huge sun shining down on that pretty little house.  keeping it warm and safe and happy 🌸. so i thought i would draw my safe little house full of love and comfo and beauty and send the healing energy to those children and their families to keep their heas cozy and full of hope, while everyone is working to reunite them very quickly. 🌸💚💐🐞💙.       ";`` trying colour world back beautiful '' ... inspiration drawing children torn parents us/mexican border . live dark experiences childhood one ways would comfo draw beautiful little house could imagine , flowers garden cuains windows trees butterflies huge sun .. always huge sun shining pretty little house . keeping warm safe happy 🌸 . thought would draw safe little house full love comfo beauty send healing energy children families keep heas cozy full hope , everyone working reunite quickly . 🌸💚💐🐞💙 . ;[('``', '``'), ('trying', 'VBG'), ('colour', 'NN'), ('world', 'NN'), ('back', 'RB'), ('beautiful', 'JJ'), ('``', '``'), ('...', ':'), ('inspiration', 'NN'), ('drawing', 'VBG'), ('children', 'NNS'), ('torn', 'JJ'), ('parents', 'NNS'), ('us/mexican', 'JJ'), ('border', 'NN'), ('.', '.'), ('live', 'JJ'), ('dark', 'NN'), ('experiences', 'NNS'), ('childhood', 'VBD'), ('one', 'CD'), ('ways', 'NNS'), ('would', 'MD'), ('comfo', 'VB'), ('draw', 'VB'), ('beautiful', 'JJ'), ('little', 'JJ'), ('house', 'NN'), ('could', 'MD'), ('imagine', 'VB'), (',', ','), ('flowers', 'NNS'), ('garden', 'VBP'), ('cuains', 'NNS'), ('windows', 'VBZ'), ('trees', 'NNS'), ('butterflies', 'NNS'), ('huge', 'JJ'), ('sun', 'NN'), ('..', 'NN'), ('always', 'RB'), ('huge', 'JJ'), ('sun', 'NN'), ('shining', 'VBG'), ('pretty', 'RB'), ('little', 'JJ'), ('house', 'NN'), ('.', '.'), ('keeping', 'VBG'), ('warm', 'JJ'), ('safe', 'NN'), ('happy', 'JJ'), ('🌸', 'NNP'), ('.', '.'), ('thought', 'NN'), ('would', 'MD'), ('draw', 'VB'), ('safe', 'JJ'), ('little', 'JJ'), ('house', 'NN'), ('full', 'JJ'), ('love', 'NN'), ('comfo', 'NN'), ('beauty', 'NN'), ('send', 'VBP'), ('healing', 'VBG'), ('energy', 'NN'), ('children', 'NNS'), ('families', 'NNS'), ('keep', 'VBP'), ('heas', 'NNS'), ('cozy', 'VBP'), ('full', 'JJ'), ('hope', 'NN'), (',', ','), ('everyone', 'NN'), ('working', 'VBG'), ('reunite', 'JJ'), ('quickly', 'RB'), ('.', '.'), ('🌸💚💐🐞💙', 'NN'), ('.', '.')];`` tri colour world back beauti `` ... inspir draw children torn parent us/mexican border . live dark experi childhood one way would comfo draw beauti littl hous could imagin , flower garden cuain window tree butterfli huge sun .. alway huge sun shine pretti littl hous . keep warm safe happi 🌸 . thought would draw safe littl hous full love comfo beauti send heal energi children famili keep hea cozi full hope , everyon work reunit quickli . 🌸💚💐🐞💙 .; try colour world back beautiful  ... inspiration draw child torn parent us/mexican border . live dark experience childhood one way would comfo draw beautiful little house could imagine , flower garden cuains windows tree butterfly huge sun .. always huge sun shin pretty little house . keep warm safe happy 🌸 . thought would draw safe little house full love comfo beauty send heal energy child family keep heas cozy full hope , everyone work reunite quickly . 🌸💚💐🐞💙 .
310008;instagram;2018-10-06 20:07:08;FALSE;#vote;;en;#vote;;;;;0;;stephieopolis;Stephanie;;0;False;4;0;0;4;https://instagram.fyvr3-1.fna.fbcdn.net/vp/08fe4a994e4f1a6414433ec522589554/5D23F5B3/t51.2885-15/e35/42756487_255078691756582_4701181311227378025_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;#vote;;;[];;
310009;instagram;2018-10-06 23:28:45;FALSE;"can we pretend the world is not going to shit? that the last 2 years have just not happened and the world is still a semi decent place kind of? tnx
.
.
.
#mood #hannahgadsby @hannah_gadsby #feminism #metoo #fightingthegoodfight #tiredaf #rapeculture #fuckthepatriarchy #smashthepatriarchy #whatthefuckisgoingon";;en;#mood, #hannahgadsby, #feminism, #metoo, #fightingthegoodfight, #tiredaf, #rapeculture, #fuckthepatriarchy, #smashthepatriarchy, #whatthefuckisgoingon;@hannah_gadsby;;;;0;;jessiwg;Jess;;0;False;4;0;0;24;https://instagram.fyvr3-1.fna.fbcdn.net/vp/642759a68d7b649886f6dcd46481a4a9/5D07E2DA/t51.2885-15/e35/41716789_302004767195763_4998086186161470540_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net;0;FALSE;FALSE;FALSE;english;"can we pretend the world is not going to shit? that the last 2 years have just not happened and the world is still a semi decent place kind of? tnx
.
.
.
#mood #hannahgadsby @hannah_gadsby #feminism #metoo #fightingthegoodfight #tiredaf #rapeculture #fuckthepatriarchy #smashthepatriarchy #whatthefuckisgoingon";"can we pretend the world is not going to shit? that the last 2 years have just not happened and the world is still a semi decent place kind of? tnx
.
.
.
          ";pretend world going shit ? last 2 years happened world still semi decent place kind ? tnx . . . ;[('pretend', 'VB'), ('world', 'NN'), ('going', 'VBG'), ('shit', 'VBN'), ('?', '.'), ('last', 'JJ'), ('2', 'CD'), ('years', 'NNS'), ('happened', 'VBD'), ('world', 'NN'), ('still', 'RB'), ('semi', 'JJ'), ('decent', 'JJ'), ('place', 'NN'), ('kind', 'NN'), ('?', '.'), ('tnx', 'NN'), ('.', '.'), ('.', '.'), ('.', '.')];pretend world go shit ? last 2 year happen world still semi decent place kind ? tnx . . .;pretend world go shit ? last 2 year happen world still semi decent place kind ? tnx . . .
